Admin2,Current_Deaths,% change in deaths,Current_Confirmed,Province_State,change in cases,% change in cases
Autauga,[4],[3.],[43],Alabama,[24],[1.26315789]
Baldwin,[3],[2.],[174],Alabama,[103],[1.45070423]
Barbour,[1],[inf],[37],Alabama,[27],[2.7]
Bibb,[0],[nan],[42],Alabama,[26],[1.625]
Blount,[0],[nan],[36],Alabama,[23],[1.76923077]
Bullock,[0],[nan],[12],Alabama,[8],[2.]
Butler,[1],[inf],[50],Alabama,[43],[6.14285714]
Calhoun,[3],[inf],[93],Alabama,[34],[0.57627119]
Chambers,[19],[1.375],[293],Alabama,[95],[0.47979798]
Cherokee,[0],[nan],[15],Alabama,[7],[0.875]
Chilton,[1],[inf],[53],Alabama,[23],[0.76666667]
Choctaw,[0],[nan],[39],Alabama,[29],[2.9]
Clarke,[1],[inf],[30],Alabama,[11],[0.57894737]
Clay,[1],[inf],[21],Alabama,[7],[0.5]
Cleburne,[1],[inf],[12],Alabama,[0],[0.]
Coffee,[0],[nan],[107],Alabama,[76],[2.4516129]
Colbert,[2],[1.],[27],Alabama,[18],[2.]
Conecuh,[0],[nan],[9],Alabama,[4],[0.8]
Coosa,[1],[inf],[31],Alabama,[13],[0.72222222]
Covington,[1],[inf],[36],Alabama,[23],[1.76923077]
Crenshaw,[0],[nan],[17],Alabama,[14],[4.66666667]
Cullman,[0],[-1.],[55],Alabama,[16],[0.41025641]
Dale,[0],[nan],[25],Alabama,[17],[2.125]
Dallas,[3],[inf],[37],Alabama,[23],[1.64285714]
DeKalb,[2],[inf],[77],Alabama,[51],[1.96153846]
Elmore,[1],[inf],[84],Alabama,[51],[1.54545455]
Escambia,[1],[inf],[27],Alabama,[19],[2.375]
Etowah,[8],[0.14285714],[139],Alabama,[64],[0.85333333]
Fayette,[0],[nan],[6],Alabama,[2],[0.5]
Franklin,[0],[nan],[45],Alabama,[35],[3.5]
Geneva,[0],[nan],[9],Alabama,[8],[8.]
Greene,[1],[inf],[50],Alabama,[33],[1.94117647]
Hale,[2],[inf],[43],Alabama,[28],[1.86666667]
Henry,[1],[inf],[23],Alabama,[12],[1.09090909]
Houston,[3],[2.],[87],Alabama,[43],[0.97727273]
Jackson,[2],[0.],[47],Alabama,[23],[0.95833333]
Jefferson,[43],[1.86666667],[880],Alabama,[283],[0.47403685]
Lamar,[0],[nan],[10],Alabama,[2],[0.25]
Lauderdale,[2],[-0.5],[31],Alabama,[10],[0.47619048]
Lawrence,[0],[nan],[12],Alabama,[4],[0.5]
Lee,[28],[2.5],[386],Alabama,[150],[0.63559322]
Limestone,[0],[nan],[44],Alabama,[7],[0.18918919]
Lowndes,[1],[inf],[57],Alabama,[43],[3.07142857]
Macon,[2],[1.],[36],Alabama,[22],[1.57142857]
Madison,[4],[0.33333333],[224],Alabama,[37],[0.19786096]
Marengo,[3],[2.],[46],Alabama,[25],[1.19047619]
Marion,[6],[1.],[76],Alabama,[28],[0.58333333]
Marshall,[6],[2.],[316],Alabama,[219],[2.25773196]
Mobile,[51],[2.4],[1033],Alabama,[579],[1.2753304]
Monroe,[1],[0.],[12],Alabama,[6],[1.]
Montgomery,[6],[0.5],[316],Alabama,[197],[1.65546218]
Morgan,[0],[nan],[68],Alabama,[30],[0.78947368]
Perry,[0],[nan],[9],Alabama,[3],[0.5]
Pickens,[1],[inf],[48],Alabama,[26],[1.18181818]
Pike,[0],[nan],[67],Alabama,[47],[2.35]
Randolph,[4],[0.],[62],Alabama,[26],[0.72222222]
Russell,[0],[nan],[55],Alabama,[31],[1.29166667]
Shelby,[11],[1.2],[320],Alabama,[108],[0.50943396]
St. Clair,[0],[nan],[70],Alabama,[28],[0.66666667]
Sumter,[2],[inf],[56],Alabama,[36],[1.8]
Talladega,[2],[inf],[59],Alabama,[25],[0.73529412]
Tallapoosa,[17],[3.25],[282],Alabama,[184],[1.87755102]
Tuscaloosa,[1],[inf],[202],Alabama,[83],[0.69747899]
Unassigned,[0],[nan],[0],Alabama,[0],[nan]
Walker,[0],[nan],[95],Alabama,[14],[0.17283951]
Washington,[1],[0.],[34],Alabama,[22],[1.83333333]
Wilcox,[1],[inf],[62],Alabama,[32],[1.06666667]
Winston,[0],[nan],[13],Alabama,[9],[2.25]
Anchorage,[4],[0.],[179],Alaska,[52],[0.40944882]
Bethel,[0],[nan],[1],Alaska,[0],[0.]
Fairbanks North Star,[1],[0.],[81],Alaska,[2],[0.02531646]
Juneau,[0],[nan],[27],Alaska,[11],[0.6875]
Kenai Peninsula,[0],[nan],[19],Alaska,[4],[0.26666667]
Ketchikan Gateway,[0],[nan],[16],Alaska,[1],[0.06666667]
Kodiak Island,[0],[],[1],Alaska,[],[]
Matanuska-Susitna,[0],[nan],[21],Alaska,[7],[0.5]
Nome,[0],[],[1],Alaska,[],[]
Petersburg,[0],[nan],[4],Alaska,[2],[1.]
Prince of Wales-Hyder,[0],[nan],[2],Alaska,[1],[1.]
Sitka,[0],[],[1],Alaska,[],[]
Southeast Fairbanks,[0],[nan],[1],Alaska,[0],[0.]
Unassigned,[4],[0.33333333],[0],Alaska,[0],[nan]
Yukon-Koyukuk,[0],[nan],[1],Alaska,[0],[0.]
Apache,[5],[inf],[392],Arizona,[320],[4.44444444]
Cochise,[0],[nan],[38],Arizona,[23],[1.53333333]
Coconino,[42],[1.8],[453],Arizona,[210],[0.86419753]
Gila,[0],[nan],[12],Arizona,[9],[3.]
Graham,[0],[nan],[10],Arizona,[8],[4.]
Greenlee,[0],[nan],[2],Arizona,[0],[0.]
La Paz,[1],[inf],[8],Arizona,[4],[1.]
Maricopa,[140],[1.9787234],[3723],Arizona,[1763],[0.8994898]
Mohave,[7],[inf],[105],Arizona,[75],[2.5]
Navajo,[18],[17.],[682],Arizona,[347],[1.0358209]
Pima,[80],[1.75862069],[1215],Arizona,[593],[0.95337621]
Pinal,[11],[inf],[387],Arizona,[224],[1.37423313]
Santa Cruz,[0],[nan],[31],Arizona,[23],[2.875]
Unassigned,[2],[-0.90909091],[0],Arizona,[0],[nan]
Yavapai,[1],[0.],[79],Arizona,[16],[0.25396825]
Yuma,[1],[inf],[72],Arizona,[52],[2.6]
Arkansas,[0],[nan],[2],Arkansas,[0],[0.]
Ashley,[0],[nan],[13],Arkansas,[3],[0.3]
Baxter,[0],[nan],[5],Arkansas,[1],[0.25]
Benton,[0],[nan],[101],Arkansas,[53],[1.10416667]
Boone,[0],[nan],[5],Arkansas,[2],[0.66666667]
Bradley,[1],[inf],[11],Arkansas,[4],[0.57142857]
Carroll,[0],[nan],[5],Arkansas,[3],[1.5]
Chicot,[0],[nan],[9],Arkansas,[4],[0.8]
Clark,[0],[nan],[27],Arkansas,[0],[0.]
Clay,[0],[nan],[3],Arkansas,[2],[2.]
Cleburne,[4],[0.],[73],Arkansas,[3],[0.04285714]
Cleveland,[0],[nan],[10],Arkansas,[2],[0.25]
Columbia,[0],[nan],[12],Arkansas,[9],[3.]
Conway,[1],[0.],[13],Arkansas,[9],[2.25]
Craighead,[0],[nan],[73],Arkansas,[42],[1.35483871]
Crawford,[0],[nan],[4],Arkansas,[1],[0.33333333]
Crittenden,[5],[1.5],[180],Arkansas,[87],[0.93548387]
Cross,[0],[nan],[16],Arkansas,[10],[1.66666667]
Dallas,[0],[nan],[1],Arkansas,[0],[0.]
Desha,[0],[nan],[16],Arkansas,[10],[1.66666667]
Drew,[1],[0.],[14],Arkansas,[8],[1.33333333]
Faulkner,[2],[1.],[76],Arkansas,[17],[0.28813559]
Franklin,[0],[nan],[2],Arkansas,[1],[1.]
Fulton,[0],[],[1],Arkansas,[],[]
Garland,[0],[nan],[115],Arkansas,[34],[0.41975309]
Grant,[0],[nan],[13],Arkansas,[3],[0.3]
Greene,[0],[nan],[16],Arkansas,[10],[1.66666667]
Hempstead,[1],[0.],[6],Arkansas,[1],[0.2]
Hot Spring,[0],[nan],[16],Arkansas,[8],[1.]
Howard,[0],[nan],[13],Arkansas,[5],[0.625]
Independence,[0],[nan],[9],Arkansas,[4],[0.8]
Izard,[0],[nan],[5],Arkansas,[4],[4.]
Jackson,[0],[],[1],Arkansas,[],[]
Jefferson,[13],[3.33333333],[168],Arkansas,[73],[0.76842105]
Johnson,[0],[nan],[29],Arkansas,[16],[1.23076923]
Lafayette,[1],[inf],[7],Arkansas,[5],[2.5]
Lawrence,[1],[0.],[46],Arkansas,[35],[3.18181818]
Lee,[1],[inf],[3],Arkansas,[1],[0.5]
Lincoln,[0],[nan],[756],Arkansas,[745],[67.72727273]
Logan,[0],[nan],[3],Arkansas,[1],[0.5]
Lonoke,[0],[nan],[41],Arkansas,[11],[0.36666667]
Madison,[0],[nan],[1],Arkansas,[0],[0.]
Marion,[0],[nan],[1],Arkansas,[0],[0.]
Miller,[1],[inf],[33],Arkansas,[11],[0.5]
Mississippi,[0],[nan],[15],Arkansas,[8],[1.14285714]
Monroe,[0],[nan],[4],Arkansas,[2],[1.]
Montgomery,[0],[],[1],Arkansas,[],[]
Nevada,[0],[nan],[1],Arkansas,[0],[0.]
Newton,[0],[nan],[3],Arkansas,[2],[2.]
Ouachita,[0],[nan],[6],Arkansas,[1],[0.2]
Perry,[0],[nan],[6],Arkansas,[4],[2.]
Phillips,[1],[0.],[5],Arkansas,[2],[0.66666667]
Pike,[0],[nan],[3],Arkansas,[1],[0.5]
Poinsett,[1],[inf],[19],Arkansas,[12],[1.71428571]
Polk,[0],[nan],[8],Arkansas,[2],[0.33333333]
Pope,[0],[nan],[43],Arkansas,[13],[0.43333333]
Prairie,[0],[nan],[2],Arkansas,[0],[0.]
Pulaski,[16],[0.77777778],[500],Arkansas,[244],[0.953125]
Randolph,[0],[nan],[17],Arkansas,[9],[1.125]
Saline,[1],[0.],[59],Arkansas,[27],[0.84375]
Scott,[0],[nan],[1],Arkansas,[0],[0.]
Searcy,[0],[nan],[6],Arkansas,[0],[0.]
Sebastian,[0],[nan],[12],Arkansas,[2],[0.2]
Sevier,[0],[nan],[11],Arkansas,[3],[0.375]
Sharp,[0],[nan],[6],Arkansas,[4],[2.]
St. Francis,[0],[nan],[83],Arkansas,[51],[1.59375]
Stone,[0],[nan],[7],Arkansas,[0],[0.]
Unassigned,[0],[nan],[228],Arkansas,[203],[8.12]
Union,[0],[nan],[44],Arkansas,[26],[1.44444444]
Van Buren,[2],[0.],[28],Arkansas,[2],[0.07692308]
Washington,[3],[inf],[84],Arkansas,[47],[1.27027027]
White,[1],[inf],[33],Arkansas,[5],[0.17857143]
Woodruff,[0],[nan],[1],Arkansas,[0],[0.]
Yell,[0],[nan],[3],Arkansas,[2],[2.]
Alameda,[57],[1.47826087],[1568],California,[723],[0.8556213]
Alpine,[0],[nan],[2],California,[0],[0.]
Amador,[0],[nan],[8],California,[1],[0.14285714]
Butte,[0],[nan],[16],California,[2],[0.14285714]
Calaveras,[0],[nan],[13],California,[5],[0.625]
Colusa,[0],[nan],[3],California,[0],[0.]
Contra Costa,[25],[1.27272727],[862],California,[323],[0.59925788]
Del Norte,[0],[nan],[3],California,[1],[0.5]
El Dorado,[0],[nan],[44],California,[12],[0.375]
Fresno,[7],[0.4],[538],California,[337],[1.67661692]
Glenn,[0],[nan],[5],California,[2],[0.66666667]
Humboldt,[0],[nan],[54],California,[4],[0.08]
Imperial,[8],[1.66666667],[319],California,[232],[2.66666667]
Inyo,[1],[inf],[19],California,[7],[0.58333333]
Kern,[6],[1.],[866],California,[470],[1.18686869]
Kings,[1],[0.],[79],California,[69],[6.9]
Lake,[0],[nan],[6],California,[2],[0.5]
Los Angeles,[1056],[2.92565056],[22485],California,[13591],[1.52810884]
Madera,[2],[0.],[46],California,[14],[0.4375]
Marin,[12],[0.2],[226],California,[73],[0.47712418]
Mariposa,[0],[],[1],California,[],[]
Mendocino,[0],[nan],[12],California,[8],[2.]
Merced,[3],[0.],[118],California,[53],[0.81538462]
Mono,[1],[0.],[26],California,[5],[0.23809524]
Monterey,[5],[0.66666667],[191],California,[109],[1.32926829]
Napa,[2],[0.],[67],California,[33],[0.97058824]
Nevada,[1],[0.],[41],California,[7],[0.20588235]
Orange,[44],[1.31578947],[2252],California,[975],[0.76350822]
Placer,[8],[1.],[145],California,[21],[0.16935484]
Plumas,[0],[nan],[4],California,[0],[0.]
Riverside,[143],[2.48780488],[3942],California,[2323],[1.43483632]
Sacramento,[42],[0.61538462],[1068],California,[361],[0.5106082]
San Benito,[2],[0.],[50],California,[15],[0.42857143]
San Bernardino,[89],[2.56],[1928],California,[1118],[1.38024691]
San Diego,[120],[1.66666667],[3432],California,[1671],[0.94889267]
San Francisco,[23],[0.64285714],[1490],California,[618],[0.7087156]
San Joaquin,[25],[0.66666667],[540],California,[274],[1.03007519]
San Luis Obispo,[1],[0.],[181],California,[67],[0.5877193]
San Mateo,[48],[1.28571429],[1136],California,[484],[0.74233129]
Santa Barbara,[8],[3.],[485],California,[221],[0.83712121]
Santa Clara,[107],[1.09803922],[2134],California,[568],[0.36270754]
Santa Cruz,[2],[1.],[127],California,[39],[0.44318182]
Shasta,[4],[0.33333333],[31],California,[7],[0.29166667]
Siskiyou,[0],[nan],[5],California,[0],[0.]
Solano,[5],[1.5],[254],California,[133],[1.09917355]
Sonoma,[2],[0.],[228],California,[83],[0.57241379]
Stanislaus,[11],[4.5],[339],California,[218],[1.80165289]
Sutter,[2],[0.],[30],California,[-7],[-0.18918919]
Tehama,[1],[inf],[1],California,[0],[0.]
Tulare,[36],[2.27272727],[626],California,[399],[1.75770925]
Tuolumne,[0],[nan],[4],California,[3],[3.]
Unassigned,[2],[inf],[0],California,[-8],[-1.]
Ventura,[17],[0.7],[517],California,[208],[0.67313916]
Yolo,[16],[4.33333333],[163],California,[75],[0.85227273]
Yuba,[1],[0.],[17],California,[2],[0.13333333]
Adams,[62],[1.38461538],[1490],Colorado,[843],[1.30293663]
Alamosa,[2],[0.],[10],Colorado,[3],[0.42857143]
Arapahoe,[140],[2.68421053],[2389],Colorado,[1306],[1.20590951]
Archuleta,[0],[nan],[8],Colorado,[2],[0.33333333]
Baca,[0],[nan],[10],Colorado,[0],[0.]
Boulder,[39],[2.54545455],[565],Colorado,[301],[1.14015152]
Broomfield,[9],[3.5],[147],Colorado,[66],[0.81481481]
Chaffee,[15],[4.],[66],Colorado,[38],[1.35714286]
Clear Creek,[1],[inf],[13],Colorado,[2],[0.18181818]
Costilla,[0],[nan],[3],Colorado,[0],[0.]
Crowley,[1],[0.],[2],Colorado,[0],[0.]
Custer,[0],[nan],[2],Colorado,[0],[0.]
Delta,[1],[0.],[43],Colorado,[37],[6.16666667]
Denver,[150],[2.26086957],[2890],Colorado,[1643],[1.31756215]
Douglas,[22],[1.2],[468],Colorado,[170],[0.5704698]
Eagle,[7],[0.4],[546],Colorado,[94],[0.2079646]
El Paso,[69],[0.86486486],[907],Colorado,[294],[0.47960848]
Elbert,[1],[0.],[28],Colorado,[12],[0.75]
Fremont,[0],[nan],[22],Colorado,[15],[2.14285714]
Garfield,[2],[0.],[91],Colorado,[36],[0.65454545]
Gilpin,[0],[nan],[1],Colorado,[0],[0.]
Grand,[0],[nan],[5],Colorado,[1],[0.25]
Gunnison,[4],[0.33333333],[161],Colorado,[60],[0.59405941]
Hinsdale,[0],[nan],[3],Colorado,[1],[0.5]
Huerfano,[0],[nan],[2],Colorado,[1],[1.]
Jefferson,[73],[1.51724138],[1314],Colorado,[551],[0.72214941]
Kit Carson,[2],[inf],[20],Colorado,[12],[1.5]
La Plata,[0],[nan],[62],Colorado,[18],[0.40909091]
Lake,[0],[nan],[17],Colorado,[13],[3.25]
Larimer,[19],[1.11111111],[348],Colorado,[161],[0.86096257]
Las Animas,[0],[nan],[3],Colorado,[1],[0.5]
Lincoln,[0],[nan],[3],Colorado,[2],[2.]
Logan,[1],[inf],[270],Colorado,[257],[19.76923077]
Mesa,[0],[nan],[44],Colorado,[9],[0.25714286]
Mineral,[0],[nan],[2],Colorado,[0],[0.]
Moffat,[0],[nan],[6],Colorado,[3],[1.]
Montezuma,[2],[0.],[16],Colorado,[4],[0.33333333]
Montrose,[11],[1.75],[96],Colorado,[39],[0.68421053]
Morgan,[16],[inf],[358],Colorado,[299],[5.06779661]
Otero,[1],[inf],[8],Colorado,[3],[0.6]
Ouray,[1],[0.],[5],Colorado,[1],[0.25]
Out of CO,[2],[],[0],Colorado,[],[]
Park,[0],[nan],[11],Colorado,[5],[0.83333333]
Phillips,[0],[nan],[6],Colorado,[2],[0.5]
Pitkin,[2],[0.],[62],Colorado,[13],[0.26530612]
Prowers,[0],[nan],[1],Colorado,[0],[0.]
Pueblo,[10],[2.33333333],[136],Colorado,[78],[1.34482759]
Rio Blanco,[0],[nan],[1],Colorado,[0],[0.]
Rio Grande,[0],[nan],[7],Colorado,[2],[0.4]
Routt,[4],[inf],[54],Colorado,[18],[0.5]
Saguache,[0],[nan],[4],Colorado,[1],[0.33333333]
San Juan,[0],[],[0],Colorado,[],[]
San Miguel,[0],[nan],[19],Colorado,[7],[0.58333333]
Summit,[1],[0.],[121],Colorado,[49],[0.68055556]
Teller,[2],[0.],[28],Colorado,[12],[0.75]
Unassigned,[1],[inf],[145],Colorado,[-11],[-0.07051282]
Washington,[0],[nan],[7],Colorado,[5],[2.5]
Weld,[93],[0.9375],[1704],Colorado,[966],[1.30894309]
Yuma,[0],[nan],[8],Colorado,[6],[3.]
Fairfield,[774],[2.12096774],[10985],Connecticut,[5451],[0.98500181]
Hartford,[670],[4.77586207],[5388],Connecticut,[3474],[1.81504702]
Litchfield,[79],[2.29166667],[919],Connecticut,[516],[1.28039702]
Middlesex,[76],[3.22222222],[631],Connecticut,[332],[1.11036789]
New Haven,[493],[3.14285714],[7205],Connecticut,[4259],[1.44568907]
New London,[35],[4.],[540],Connecticut,[350],[1.84210526]
Tolland,[36],[1.11764706],[427],Connecticut,[245],[1.34615385]
Unassigned,[3],[-0.25],[507],Connecticut,[6],[0.01197605]
Windham,[3],[2.],[165],Connecticut,[99],[1.5]
Alachua,[2],[inf],[262],Florida,[47],[0.21860465]
Baker,[3],[0.5],[20],Florida,[3],[0.17647059]
Bay,[3],[2.],[70],Florida,[33],[0.89189189]
Bradford,[2],[1.],[46],Florida,[17],[0.5862069]
Brevard,[8],[1.],[270],Florida,[137],[1.03007519]
Broward,[182],[1.39473684],[4898],Florida,[1953],[0.66315789]
Calhoun,[0],[nan],[8],Florida,[3],[0.6]
Charlotte,[18],[2.6],[223],Florida,[110],[0.97345133]
Citrus,[11],[0.83333333],[97],Florida,[26],[0.36619718]
Clay,[15],[0.875],[272],Florida,[109],[0.66871166]
Collier,[17],[3.25],[581],Florida,[220],[0.60941828]
Columbia,[2],[inf],[57],Florida,[31],[1.19230769]
DeSoto,[4],[0.33333333],[28],Florida,[8],[0.4]
Dixie,[0],[nan],[6],Florida,[4],[2.]
Duval,[20],[0.53846154],[1007],Florida,[339],[0.50748503]
Escambia,[11],[2.66666667],[496],Florida,[272],[1.21428571]
Flagler,[2],[0.],[133],Florida,[88],[1.95555556]
Franklin,[0],[nan],[2],Florida,[0],[0.]
Gadsden,[0],[nan],[94],Florida,[77],[4.52941176]
Gilchrist,[0],[nan],[4],Florida,[0],[0.]
Glades,[1],[0.],[6],Florida,[2],[0.5]
Gulf,[0],[nan],[1],Florida,[0],[0.]
Hamilton,[0],[nan],[6],Florida,[4],[2.]
Hardee,[0],[nan],[16],Florida,[13],[4.33333333]
Hendry,[3],[inf],[80],Florida,[60],[3.]
Hernando,[4],[1.],[89],Florida,[18],[0.25352113]
Highlands,[7],[0.4],[81],Florida,[25],[0.44642857]
Hillsborough,[23],[0.4375],[1105],Florida,[346],[0.45586298]
Holmes,[0],[nan],[9],Florida,[7],[3.5]
Indian River,[7],[6.],[90],Florida,[16],[0.21621622]
Jackson,[0],[nan],[14],Florida,[8],[1.33333333]
Jefferson,[2],[1.],[28],Florida,[16],[1.33333333]
Lafayette,[0],[nan],[1],Florida,[0],[0.]
Lake,[11],[1.75],[227],Florida,[77],[0.51333333]
Lee,[41],[1.5625],[1003],Florida,[386],[0.62560778]
Leon,[3],[inf],[214],Florida,[94],[0.78333333]
Levy,[0],[nan],[18],Florida,[10],[1.25]
Liberty,[0],[nan],[3],Florida,[2],[2.]
Madison,[2],[inf],[49],Florida,[35],[2.5]
Manatee,[49],[2.76923077],[567],Florida,[331],[1.40254237]
Marion,[4],[0.33333333],[165],Florida,[72],[0.77419355]
Martin,[5],[0.66666667],[186],Florida,[64],[0.52459016]
Miami-Dade,[338],[2.48453608],[11927],Florida,[4869],[0.68985548]
Monroe,[3],[0.],[78],Florida,[19],[0.3220339]
Nassau,[0],[nan],[56],Florida,[22],[0.64705882]
Okaloosa,[3],[2.],[153],Florida,[52],[0.51485149]
Okeechobee,[0],[nan],[10],Florida,[5],[1.]
Orange,[33],[1.53846154],[1371],Florida,[422],[0.44467861]
Osceola,[7],[0.4],[479],Florida,[156],[0.48297214]
Palm Beach,[178],[1.19753086],[2911],Florida,[1265],[0.76852977]
Pasco,[6],[1.],[241],Florida,[81],[0.50625]
Pinellas,[34],[1.61538462],[718],Florida,[263],[0.57802198]
Polk,[22],[1.75],[468],Florida,[214],[0.84251969]
Putnam,[1],[0.],[103],Florida,[60],[1.39534884]
Santa Rosa,[7],[0.75],[153],Florida,[44],[0.40366972]
Sarasota,[42],[2.5],[338],Florida,[112],[0.49557522]
Seminole,[8],[3.],[373],Florida,[118],[0.4627451]
St. Johns,[4],[1.],[207],Florida,[34],[0.19653179]
St. Lucie,[22],[2.66666667],[239],Florida,[87],[0.57236842]
Sumter,[13],[0.44444444],[176],Florida,[66],[0.6]
Suwannee,[14],[inf],[129],Florida,[62],[0.92537313]
Taylor,[0],[nan],[3],Florida,[2],[2.]
Unassigned,[0],[nan],[7],Florida,[5],[2.5]
Union,[0],[nan],[4],Florida,[2],[1.]
Volusia,[20],[1.85714286],[448],Florida,[247],[1.22885572]
Wakulla,[1],[0.],[22],Florida,[14],[1.75]
Walton,[0],[nan],[35],Florida,[6],[0.20689655]
Washington,[0],[nan],[12],Florida,[8],[2.]
Appling,[6],[inf],[65],Georgia,[56],[6.22222222]
Atkinson,[0],[nan],[7],Georgia,[5],[2.5]
Bacon,[1],[inf],[22],Georgia,[8],[0.57142857]
Baker,[2],[0.],[22],Georgia,[8],[0.57142857]
Baldwin,[8],[7.],[210],Georgia,[158],[3.03846154]
Banks,[0],[nan],[20],Georgia,[13],[1.85714286]
Barrow,[4],[0.33333333],[131],Georgia,[76],[1.38181818]
Bartow,[30],[1.],[308],Georgia,[96],[0.45283019]
Ben Hill,[0],[nan],[25],Georgia,[17],[2.125]
Berrien,[0],[nan],[18],Georgia,[12],[2.]
Bibb,[10],[9.],[302],Georgia,[235],[3.50746269]
Bleckley,[0],[nan],[12],Georgia,[11],[11.]
Brantley,[2],[1.],[22],Georgia,[14],[1.75]
Brooks,[6],[5.],[55],Georgia,[37],[2.05555556]
Bryan,[2],[1.],[51],Georgia,[22],[0.75862069]
Bulloch,[2],[1.],[36],Georgia,[20],[1.25]
Burke,[3],[2.],[84],Georgia,[56],[2.]
Butts,[4],[inf],[134],Georgia,[106],[3.78571429]
Calhoun,[4],[1.],[90],Georgia,[47],[1.09302326]
Camden,[1],[inf],[32],Georgia,[12],[0.6]
Candler,[0],[nan],[7],Georgia,[3],[0.75]
Carroll,[14],[1.8],[346],Georgia,[142],[0.69607843]
Catoosa,[0],[nan],[47],Georgia,[35],[2.91666667]
Charlton,[0],[nan],[9],Georgia,[6],[2.]
Chatham,[9],[0.8],[221],Georgia,[74],[0.50340136]
Chattahoochee,[0],[nan],[11],Georgia,[8],[2.66666667]
Chattooga,[2],[1.],[16],Georgia,[10],[1.66666667]
Cherokee,[11],[0.57142857],[456],Georgia,[270],[1.4516129]
Clarke,[13],[0.18181818],[144],Georgia,[61],[0.73493976]
Clay,[2],[1.],[21],Georgia,[6],[0.4]
Clayton,[26],[1.36363636],[691],Georgia,[329],[0.90883978]
Clinch,[0],[nan],[8],Georgia,[5],[1.66666667]
Cobb,[88],[1.66666667],[1571],Georgia,[857],[1.20028011]
Coffee,[6],[2.],[127],Georgia,[71],[1.26785714]
Colquitt,[6],[0.2],[182],Georgia,[95],[1.09195402]
Columbia,[4],[inf],[155],Georgia,[87],[1.27941176]
Cook,[1],[inf],[22],Georgia,[15],[2.14285714]
Coweta,[4],[1.],[195],Georgia,[92],[0.89320388]
Crawford,[0],[nan],[15],Georgia,[12],[4.]
Crisp,[3],[inf],[163],Georgia,[93],[1.32857143]
Dade,[1],[0.],[14],Georgia,[12],[6.]
Dawson,[1],[-0.5],[59],Georgia,[33],[1.26923077]
DeKalb,[46],[2.28571429],[1970],Georgia,[1101],[1.26697353]
Decatur,[1],[inf],[80],Georgia,[51],[1.75862069]
Dodge,[1],[inf],[26],Georgia,[13],[1.]
Dooly,[9],[8.],[122],Georgia,[82],[2.05]
Dougherty,[120],[0.66666667],[1499],Georgia,[345],[0.29896014]
Douglas,[11],[1.2],[311],Georgia,[158],[1.03267974]
Early,[21],[2.5],[214],Georgia,[93],[0.76859504]
Echols,[0],[nan],[5],Georgia,[3],[1.5]
Effingham,[1],[0.],[34],Georgia,[12],[0.54545455]
Elbert,[0],[nan],[22],Georgia,[19],[6.33333333]
Emanuel,[0],[nan],[21],Georgia,[13],[1.625]
Evans,[0],[],[4],Georgia,[],[]
Fannin,[1],[inf],[28],Georgia,[19],[2.11111111]
Fayette,[10],[1.5],[174],Georgia,[75],[0.75757576]
Floyd,[11],[1.2],[139],Georgia,[31],[0.28703704]
Forsyth,[9],[1.25],[290],Georgia,[160],[1.23076923]
Franklin,[0],[nan],[17],Georgia,[13],[3.25]
Fulton,[115],[1.3],[2770],Georgia,[1303],[0.88820723]
Gilmer,[0],[nan],[64],Georgia,[57],[8.14285714]
Glynn,[1],[inf],[55],Georgia,[22],[0.66666667]
Gordon,[12],[3.],[89],Georgia,[54],[1.54285714]
Grady,[3],[inf],[63],Georgia,[48],[3.2]
Greene,[2],[1.],[54],Georgia,[29],[1.16]
Gwinnett,[55],[2.05555556],[1720],Georgia,[1030],[1.49275362]
Habersham,[7],[6.],[231],Georgia,[217],[15.5]
Hall,[20],[inf],[1242],Georgia,[963],[3.4516129]
Hancock,[1],[inf],[40],Georgia,[37],[12.33333333]
Haralson,[1],[inf],[28],Georgia,[12],[0.75]
Harris,[2],[1.],[59],Georgia,[40],[2.10526316]
Hart,[0],[nan],[10],Georgia,[7],[2.33333333]
Heard,[1],[0.],[9],Georgia,[5],[1.25]
Henry,[12],[3.],[492],Georgia,[232],[0.89230769]
Houston,[13],[0.85714286],[221],Georgia,[106],[0.92173913]
Irwin,[1],[inf],[15],Georgia,[4],[0.36363636]
Jackson,[1],[0.],[84],Georgia,[57],[2.11111111]
Jasper,[0],[nan],[22],Georgia,[16],[2.66666667]
Jeff Davis,[1],[inf],[15],Georgia,[14],[14.]
Jefferson,[1],[0.],[14],Georgia,[8],[1.33333333]
Jenkins,[1],[0.],[16],Georgia,[7],[0.77777778]
Johnson,[2],[1.],[39],Georgia,[20],[1.05263158]
Jones,[0],[nan],[28],Georgia,[17],[1.54545455]
Lamar,[2],[inf],[37],Georgia,[21],[1.3125]
Lanier,[1],[inf],[8],Georgia,[3],[0.6]
Laurens,[1],[0.],[54],Georgia,[22],[0.6875]
Lee,[20],[0.33333333],[314],Georgia,[75],[0.31380753]
Liberty,[0],[nan],[37],Georgia,[20],[1.17647059]
Lincoln,[0],[nan],[12],Georgia,[4],[0.5]
Long,[0],[nan],[4],Georgia,[3],[3.]
Lowndes,[4],[1.],[152],Georgia,[93],[1.57627119]
Lumpkin,[2],[inf],[40],Georgia,[31],[3.44444444]
Macon,[3],[inf],[75],Georgia,[54],[2.57142857]
Madison,[1],[0.],[24],Georgia,[14],[1.4]
