Admin2,Current_Deaths,% change in deaths,Current_Confirmed,Province_State,change in cases,% change in cases
Clay,[2],[0.],[6],Kansas,[1],[0.2]
Cloud,[0],[nan],[7],Kansas,[2],[0.4]
Coffey,[8],[0.],[52],Kansas,[2],[0.04]
Comanche,[0],[nan],[2],Kansas,[0],[0.]
Cowley,[1],[0.],[55],Kansas,[45],[4.5]
Crawford,[1],[0.],[167],Kansas,[159],[19.875]
Dickinson,[1],[inf],[6],Kansas,[2],[0.5]
Doniphan,[0],[nan],[24],Kansas,[7],[0.41176471]
Douglas,[0],[nan],[91],Kansas,[24],[0.35820896]
Edwards,[0],[nan],[6],Kansas,[1],[0.2]
Elk,[0],[nan],[0],Kansas,[0],[nan]
Ellis,[0],[nan],[14],Kansas,[6],[0.75]
Ellsworth,[0],[nan],[3],Kansas,[1],[0.5]
Finney,[10],[0.25],[1546],Kansas,[44],[0.02929427]
Ford,[8],[0.],[1892],Kansas,[105],[0.05875769]
Franklin,[0],[nan],[57],Kansas,[22],[0.62857143]
Geary,[1],[inf],[33],Kansas,[13],[0.65]
Gove,[0],[nan],[1],Kansas,[0],[0.]
Grant,[1],[inf],[22],Kansas,[4],[0.22222222]
Gray,[0],[nan],[24],Kansas,[1],[0.04347826]
Greenwood,[0],[nan],[11],Kansas,[2],[0.22222222]
Hamilton,[0],[nan],[28],Kansas,[10],[0.55555556]
Harper,[0],[nan],[2],Kansas,[0],[0.]
Harvey,[0],[nan],[13],Kansas,[2],[0.18181818]
Haskell,[0],[nan],[23],Kansas,[2],[0.0952381]
Hodgeman,[0],[nan],[8],Kansas,[3],[0.6]
Jackson,[1],[0.],[104],Kansas,[4],[0.04]
Jefferson,[0],[nan],[22],Kansas,[0],[0.]
Jewell,[0],[nan],[4],Kansas,[0],[0.]
Johnson,[77],[0.22222222],[1197],Kansas,[353],[0.41824645]
Kearny,[1],[0.],[46],Kansas,[1],[0.02222222]
Kiowa,[0],[nan],[3],Kansas,[1],[0.5]
Labette,[0],[nan],[28],Kansas,[6],[0.27272727]
Lane,[0],[nan],[5],Kansas,[2],[0.66666667]
Leavenworth,[7],[0.],[1122],Kansas,[29],[0.02653248]
Linn,[0],[nan],[12],Kansas,[1],[0.09090909]
Lyon,[6],[1.],[476],Kansas,[104],[0.27956989]
Marion,[1],[0.],[7],Kansas,[2],[0.4]
McPherson,[0],[nan],[41],Kansas,[13],[0.46428571]
Meade,[0],[nan],[30],Kansas,[-1],[-0.03225806]
Miami,[0],[nan],[20],Kansas,[13],[1.85714286]
Mitchell,[0],[nan],[4],Kansas,[0],[0.]
Montgomery,[3],[0.5],[25],Kansas,[5],[0.25]
Morris,[0],[nan],[5],Kansas,[0],[0.]
Morton,[1],[inf],[6],Kansas,[0],[0.]
Nemaha,[0],[nan],[22],Kansas,[4],[0.22222222]
Neosho,[0],[nan],[17],Kansas,[15],[7.5]
Ness,[0],[nan],[4],Kansas,[1],[0.33333333]
Norton,[0],[nan],[3],Kansas,[1],[0.5]
Osage,[0],[nan],[10],Kansas,[3],[0.42857143]
Osborne,[0],[nan],[2],Kansas,[0],[0.]
Ottawa,[0],[nan],[4],Kansas,[0],[0.]
Pawnee,[0],[],[3],Kansas,[],[]
Phillips,[0],[nan],[2],Kansas,[0],[0.]
Pottawatomie,[0],[nan],[42],Kansas,[17],[0.68]
Pratt,[0],[nan],[6],Kansas,[4],[2.]
Reno,[0],[nan],[53],Kansas,[10],[0.23255814]
Republic,[0],[nan],[4],Kansas,[0],[0.]
Rice,[0],[nan],[4],Kansas,[0],[0.]
Riley,[3],[2.],[103],Kansas,[37],[0.56060606]
Rooks,[0],[nan],[6],Kansas,[0],[0.]
Saline,[2],[0.],[40],Kansas,[15],[0.6]
Scott,[0],[nan],[16],Kansas,[2],[0.14285714]
Sedgwick,[25],[0.19047619],[846],Kansas,[245],[0.40765391]
Seward,[2],[0.],[955],Kansas,[76],[0.08646189]
Shawnee,[9],[0.28571429],[477],Kansas,[153],[0.47222222]
Sheridan,[0],[nan],[3],Kansas,[1],[0.5]
Sherman,[0],[nan],[7],Kansas,[0],[0.]
Smith,[0],[nan],[3],Kansas,[1],[0.5]
Stafford,[0],[nan],[1],Kansas,[0],[0.]
Stanton,[0],[nan],[9],Kansas,[-1],[-0.1]
Stevens,[0],[nan],[30],Kansas,[0],[0.]
Sumner,[1],[0.],[9],Kansas,[1],[0.125]
Trego,[0],[nan],[1],Kansas,[0],[0.]
Unassigned,[0],[nan],[0],Kansas,[0],[nan]
Wabaunsee,[0],[nan],[32],Kansas,[1],[0.03225806]
Washington,[0],[nan],[1],Kansas,[1],[inf]
Wilson,[0],[nan],[1],Kansas,[0],[0.]
Woodson,[0],[nan],[6],Kansas,[0],[0.]
Wyandotte,[77],[0.04054054],[1834],Kansas,[475],[0.34952171]
Adair,[19],[0.],[104],Kentucky,[7],[0.07216495]
Allen,[4],[0.33333333],[145],Kentucky,[52],[0.55913978]
Anderson,[1],[0.],[27],Kentucky,[7],[0.35]
Ballard,[0],[nan],[14],Kentucky,[2],[0.16666667]
Barren,[2],[1.],[70],Kentucky,[23],[0.4893617]
Bath,[1],[0.],[10],Kentucky,[1],[0.11111111]
Bell,[0],[nan],[4],Kentucky,[3],[3.]
Boone,[23],[0.35294118],[561],Kentucky,[102],[0.22222222]
Bourbon,[1],[0.],[26],Kentucky,[15],[1.36363636]
Boyd,[3],[0.],[47],Kentucky,[7],[0.175]
Boyle,[0],[nan],[31],Kentucky,[6],[0.24]
Bracken,[0],[nan],[15],Kentucky,[2],[0.15384615]
Breathitt,[0],[nan],[4],Kentucky,[1],[0.33333333]
Breckinridge,[2],[0.],[23],Kentucky,[6],[0.35294118]
Bullitt,[4],[0.],[141],Kentucky,[26],[0.22608696]
Butler,[13],[0.],[247],Kentucky,[15],[0.06465517]
Caldwell,[0],[nan],[12],Kentucky,[0],[0.]
Calloway,[1],[0.],[63],Kentucky,[11],[0.21153846]
Campbell,[12],[0.],[219],Kentucky,[37],[0.2032967]
Carlisle,[1],[0.],[5],Kentucky,[0],[0.]
Carroll,[0],[nan],[26],Kentucky,[12],[0.85714286]
Carter,[0],[nan],[21],Kentucky,[9],[0.75]
Casey,[0],[nan],[11],Kentucky,[8],[2.66666667]
Christian,[3],[0.],[144],Kentucky,[33],[0.2972973]
Clark,[0],[nan],[80],Kentucky,[38],[0.9047619]
Clay,[3],[inf],[30],Kentucky,[23],[3.28571429]
Clinton,[0],[nan],[5],Kentucky,[1],[0.25]
Crittenden,[1],[0.],[7],Kentucky,[1],[0.16666667]
Cumberland,[0],[nan],[5],Kentucky,[0],[0.]
Daviess,[8],[0.33333333],[373],Kentucky,[49],[0.15123457]
Edmonson,[11],[0.22222222],[71],Kentucky,[15],[0.26785714]
Elliott,[0],[nan],[2],Kentucky,[1],[1.]
Estill,[0],[],[5],Kentucky,[],[]
Fayette,[18],[0.38461538],[1135],Kentucky,[375],[0.49342105]
Fleming,[0],[nan],[12],Kentucky,[9],[3.]
Floyd,[0],[nan],[25],Kentucky,[9],[0.5625]
Franklin,[3],[inf],[108],Kentucky,[70],[1.84210526]
Fulton,[0],[nan],[15],Kentucky,[8],[1.14285714]
Gallatin,[7],[0.75],[57],Kentucky,[20],[0.54054054]
Garrard,[0],[nan],[16],Kentucky,[11],[2.2]
Grant,[4],[0.],[53],Kentucky,[11],[0.26190476]
Graves,[20],[0.05263158],[183],Kentucky,[17],[0.10240964]
Grayson,[10],[0.11111111],[137],Kentucky,[11],[0.08730159]
Green,[1],[inf],[4],Kentucky,[3],[3.]
Greenup,[0],[nan],[16],Kentucky,[2],[0.14285714]
Hancock,[0],[nan],[11],Kentucky,[4],[0.57142857]
Hardin,[5],[1.5],[135],Kentucky,[32],[0.31067961]
Harlan,[1],[inf],[16],Kentucky,[12],[3.]
Harrison,[0],[nan],[54],Kentucky,[33],[1.57142857]
Hart,[0],[nan],[33],Kentucky,[9],[0.375]
Henderson,[3],[0.],[143],Kentucky,[32],[0.28828829]
Henry,[2],[inf],[28],Kentucky,[6],[0.27272727]
Hickman,[0],[nan],[5],Kentucky,[0],[0.]
Hopkins,[31],[0.03333333],[231],Kentucky,[9],[0.04054054]
Jackson,[13],[0.],[85],Kentucky,[24],[0.39344262]
Jefferson,[183],[0.17307692],[3528],Kentucky,[1009],[0.40055578]
Jessamine,[0],[nan],[95],Kentucky,[30],[0.46153846]
Johnson,[0],[nan],[8],Kentucky,[3],[0.6]
Kenton,[36],[0.05882353],[709],Kentucky,[101],[0.16611842]
Knott,[0],[nan],[4],Kentucky,[0],[0.]
Knox,[0],[nan],[13],Kentucky,[5],[0.625]
Larue,[1],[inf],[11],Kentucky,[3],[0.375]
Laurel,[2],[0.],[52],Kentucky,[31],[1.47619048]
Lawrence,[0],[nan],[5],Kentucky,[2],[0.66666667]
Lee,[0],[nan],[1],Kentucky,[0],[0.]
Leslie,[0],[nan],[7],Kentucky,[1],[0.16666667]
Letcher,[0],[nan],[6],Kentucky,[2],[0.5]
Lewis,[0],[nan],[16],Kentucky,[9],[1.28571429]
Lincoln,[1],[0.],[17],Kentucky,[9],[1.125]
Livingston,[0],[nan],[8],Kentucky,[-1],[-0.11111111]
Logan,[10],[1.5],[201],Kentucky,[51],[0.34]
Lyon,[3],[0.],[18],Kentucky,[3],[0.2]
Madison,[1],[0.],[91],Kentucky,[36],[0.65454545]
Magoffin,[0],[nan],[5],Kentucky,[3],[1.5]
Marion,[0],[nan],[45],Kentucky,[24],[1.14285714]
Marshall,[2],[0.],[50],Kentucky,[12],[0.31578947]
Martin,[0],[nan],[3],Kentucky,[0],[0.]
Mason,[0],[nan],[18],Kentucky,[9],[1.]
McCracken,[3],[0.5],[134],Kentucky,[37],[0.3814433]
McCreary,[0],[nan],[13],Kentucky,[0],[0.]
McLean,[1],[0.],[24],Kentucky,[2],[0.09090909]
Meade,[2],[0.],[24],Kentucky,[2],[0.09090909]
Menifee,[0],[nan],[10],Kentucky,[0],[0.]
Mercer,[0],[nan],[17],Kentucky,[4],[0.30769231]
Metcalfe,[2],[1.],[8],Kentucky,[2],[0.33333333]
Monroe,[0],[nan],[32],Kentucky,[12],[0.6]
Montgomery,[0],[nan],[41],Kentucky,[16],[0.64]
Morgan,[0],[nan],[7],Kentucky,[6],[6.]
Muhlenberg,[8],[0.14285714],[491],Kentucky,[7],[0.01446281]
Nelson,[1],[0.],[50],Kentucky,[9],[0.2195122]
Nicholas,[0],[nan],[5],Kentucky,[2],[0.66666667]
Ohio,[0],[nan],[171],Kentucky,[23],[0.15540541]
Oldham,[6],[0.2],[116],Kentucky,[17],[0.17171717]
Owen,[0],[nan],[5],Kentucky,[2],[0.66666667]
Owsley,[0],[nan],[2],Kentucky,[0],[0.]
Pendleton,[0],[nan],[14],Kentucky,[4],[0.4]
Perry,[1],[inf],[38],Kentucky,[19],[1.]
Pike,[2],[0.],[59],Kentucky,[29],[0.96666667]
Powell,[0],[nan],[5],Kentucky,[4],[4.]
Pulaski,[2],[0.],[74],Kentucky,[16],[0.27586207]
Rockcastle,[0],[nan],[16],Kentucky,[3],[0.23076923]
Rowan,[0],[nan],[17],Kentucky,[10],[1.42857143]
Russell,[4],[0.],[38],Kentucky,[14],[0.58333333]
Scott,[0],[nan],[60],Kentucky,[25],[0.71428571]
Shelby,[6],[0.5],[347],Kentucky,[172],[0.98285714]
Simpson,[3],[0.],[62],Kentucky,[8],[0.14814815]
Spencer,[0],[nan],[28],Kentucky,[6],[0.27272727]
Taylor,[1],[0.],[25],Kentucky,[14],[1.27272727]
Todd,[0],[nan],[23],Kentucky,[6],[0.35294118]
Trigg,[0],[nan],[20],Kentucky,[10],[1.]
Trimble,[0],[nan],[4],Kentucky,[-2],[-0.33333333]
Unassigned,[0],[nan],[21],Kentucky,[7],[0.5]
Union,[0],[nan],[24],Kentucky,[12],[1.]
Warren,[10],[0.66666667],[1323],Kentucky,[285],[0.27456647]
Washington,[0],[nan],[17],Kentucky,[11],[1.83333333]
Wayne,[0],[nan],[10],Kentucky,[2],[0.25]
Webster,[0],[nan],[37],Kentucky,[5],[0.15625]
Whitley,[0],[nan],[19],Kentucky,[6],[0.46153846]
Wolfe,[0],[nan],[2],Kentucky,[1],[1.]
Woodford,[0],[nan],[60],Kentucky,[33],[1.22222222]
Acadia,[32],[0.39130435],[639],Louisiana,[217],[0.51421801]
Allen,[10],[0.],[223],Louisiana,[39],[0.21195652]
Ascension,[58],[0.03571429],[961],Louisiana,[134],[0.16203144]
Assumption,[14],[0.],[324],Louisiana,[72],[0.28571429]
Avoyelles,[10],[0.11111111],[200],Louisiana,[70],[0.53846154]
Beauregard,[7],[0.75],[147],Louisiana,[78],[1.13043478]
Bienville,[25],[0.08695652],[196],Louisiana,[49],[0.33333333]
Bossier,[28],[0.07692308],[643],Louisiana,[227],[0.54567308]
Caddo,[219],[0.15873016],[2831],Louisiana,[253],[0.09813809]
Calcasieu,[52],[0.06122449],[831],Louisiana,[223],[0.36677632]
Caldwell,[1],[inf],[93],Louisiana,[35],[0.60344828]
Cameron,[0],[nan],[26],Louisiana,[20],[3.33333333]
Catahoula,[3],[0.],[151],Louisiana,[36],[0.31304348]
Claiborne,[10],[0.],[105],Louisiana,[39],[0.59090909]
Concordia,[5],[0.],[100],Louisiana,[12],[0.13636364]
De Soto,[17],[0.],[311],Louisiana,[64],[0.25910931]
East Baton Rouge,[262],[0.09623431],[4218],Louisiana,[552],[0.15057283]
East Carroll,[0],[nan],[260],Louisiana,[101],[0.63522013]
East Feliciana,[32],[0.06666667],[263],Louisiana,[66],[0.33502538]
Evangeline,[1],[0.],[120],Louisiana,[42],[0.53846154]
Franklin,[14],[0.4],[412],Louisiana,[36],[0.09574468]
Grant,[1],[0.],[76],Louisiana,[47],[1.62068966]
Iberia,[42],[0.10526316],[459],Louisiana,[49],[0.1195122]
Iberville,[43],[0.04878049],[662],Louisiana,[85],[0.14731369]
Jackson,[15],[0.15384615],[186],Louisiana,[80],[0.75471698]
Jefferson,[474],[0.05099778],[8542],Louisiana,[890],[0.11630946]
Jefferson Davis,[7],[0.],[189],Louisiana,[111],[1.42307692]
LaSalle,[0],[nan],[86],Louisiana,[34],[0.65384615]
Lafayette,[32],[0.23076923],[1310],Louisiana,[517],[0.6519546]
Lafourche,[83],[0.15277778],[998],Louisiana,[171],[0.20677146]
Lincoln,[19],[0.35714286],[269],Louisiana,[109],[0.68125]
Livingston,[34],[0.17241379],[638],Louisiana,[210],[0.49065421]
Madison,[2],[inf],[289],Louisiana,[188],[1.86138614]
Morehouse,[6],[0.2],[182],Louisiana,[60],[0.49180328]
Natchitoches,[13],[0.],[190],Louisiana,[19],[0.11111111]
Orleans,[526],[0.03747535],[7448],Louisiana,[307],[0.04299118]
Ouachita,[66],[0.6097561],[1881],Louisiana,[617],[0.48813291]
Plaquemines,[17],[0.],[234],Louisiana,[21],[0.09859155]
Pointe Coupee,[27],[0.125],[218],Louisiana,[19],[0.09547739]
Rapides,[48],[0.71428571],[1290],Louisiana,[490],[0.6125]
Red River,[8],[0.14285714],[54],Louisiana,[4],[0.08]
Richland,[3],[0.],[144],Louisiana,[6],[0.04347826]
Sabine,[1],[inf],[63],Louisiana,[16],[0.34042553]
St. Bernard,[23],[0.04545455],[598],Louisiana,[59],[0.10946197]
St. Charles,[46],[0.04545455],[685],Louisiana,[43],[0.06697819]
St. Helena,[1],[0.],[85],Louisiana,[34],[0.66666667]
St. James,[28],[0.12],[331],Louisiana,[37],[0.12585034]
St. John the Baptist,[85],[0.07594937],[917],Louisiana,[55],[0.0638051]
St. Landry,[55],[0.01851852],[453],Louisiana,[190],[0.72243346]
St. Martin,[28],[0.2173913],[483],Louisiana,[183],[0.61]
St. Mary,[35],[0.16666667],[373],Louisiana,[52],[0.16199377]
St. Tammany,[170],[0.07594937],[1966],Louisiana,[202],[0.11451247]
Tangipahoa,[42],[0.2],[1078],Louisiana,[210],[0.24193548]
Tensas,[0],[nan],[24],Louisiana,[12],[1.]
Terrebonne,[59],[0.15686275],[826],Louisiana,[140],[0.20408163]
Unassigned,[112],[0.00900901],[3],Louisiana,[-81],[-0.96428571]
Union,[20],[0.17647059],[372],Louisiana,[48],[0.14814815]
Vermilion,[5],[0.66666667],[121],Louisiana,[66],[1.2]
Vernon,[4],[0.33333333],[73],Louisiana,[47],[1.80769231]
Washington,[43],[0.13157895],[570],Louisiana,[137],[0.31639723]
Webster,[9],[0.28571429],[311],Louisiana,[164],[1.11564626]
West Baton Rouge,[30],[0.],[231],Louisiana,[56],[0.32]
West Carroll,[3],[inf],[103],Louisiana,[39],[0.609375]
West Feliciana,[14],[0.07692308],[226],Louisiana,[15],[0.07109005]
Winn,[5],[1.5],[224],Louisiana,[51],[0.29479769]
Androscoggin,[4],[1.],[445],Maine,[141],[0.46381579]
Aroostook,[1],[0.],[11],Maine,[1],[0.1]
Cumberland,[58],[0.16],[1516],Maine,[327],[0.27502103]
Franklin,[1],[0.],[38],Maine,[2],[0.05555556]
Hancock,[1],[0.],[13],Maine,[2],[0.18181818]
Kennebec,[9],[0.],[138],Maine,[10],[0.078125]
Knox,[1],[inf],[23],Maine,[3],[0.15]
Lincoln,[0],[nan],[21],Maine,[1],[0.05]
Oxford,[0],[nan],[34],Maine,[1],[0.03030303]
Penobscot,[2],[1.],[102],Maine,[2],[0.02]
Piscataquis,[0],[nan],[1],Maine,[0],[0.]
Sagadahoc,[0],[nan],[30],Maine,[0],[0.]
Somerset,[0],[nan],[26],Maine,[4],[0.18181818]
Unassigned,[0],[nan],[1],Maine,[0],[0.]
Waldo,[14],[0.],[55],Maine,[4],[0.07843137]
Washington,[0],[nan],[2],Maine,[0],[0.]
York,[11],[0.1],[457],Maine,[66],[0.16879795]
Allegany,[17],[0.],[187],Maryland,[7],[0.03888889]
Anne Arundel,[198],[0.13142857],[4862],Maryland,[1020],[0.26548673]
Baltimore,[442],[0.26647564],[7403],Maryland,[1104],[0.17526592]
Baltimore City,[310],[0.18773946],[6938],Maryland,[1334],[0.23804425]
Calvert,[23],[0.27777778],[389],Maryland,[40],[0.11461318]
Caroline,[2],[1.],[288],Maryland,[28],[0.10769231]
Carroll,[108],[0.17391304],[1028],Maryland,[114],[0.12472648]
Cecil,[29],[0.26086957],[459],Maryland,[90],[0.24390244]
Charles,[86],[0.17808219],[1294],Maryland,[174],[0.15535714]
Dorchester,[4],[0.33333333],[174],Maryland,[32],[0.22535211]
Frederick,[116],[0.09433962],[2361],Maryland,[433],[0.22458506]
Garrett,[0],[nan],[10],Maryland,[0],[0.]
Harford,[61],[0.19607843],[1041],Maryland,[160],[0.1816118]
Howard,[79],[0.29508197],[2382],Maryland,[438],[0.22530864]
Kent,[23],[0.21052632],[193],Maryland,[19],[0.1091954]
Montgomery,[710],[0.1525974],[13928],Maryland,[2452],[0.2136633]
Prince George's,[653],[0.19816514],[17709],Maryland,[2356],[0.15345535]
Queen Anne's,[14],[0.16666667],[203],Maryland,[42],[0.26086957]
Somerset,[3],[0.5],[83],Maryland,[10],[0.1369863]
St. Mary's,[44],[0.91304348],[599],Maryland,[94],[0.18613861]
Talbot,[4],[1.],[113],Maryland,[12],[0.11881188]
Unassigned,[25],[-0.45652174],[0],Maryland,[0],[nan]
Washington,[25],[0.78571429],[601],Maryland,[129],[0.27330508]
Wicomico,[37],[0.23333333],[1036],Maryland,[81],[0.08481675]
Worcester,[17],[0.30769231],[267],Maryland,[52],[0.24186047]
Barnstable,[136],[0.15254237],[1508],Massachusetts,[84],[0.05898876]
Berkshire,[44],[0.1],[585],Massachusetts,[18],[0.03174603]
Bristol,[537],[0.25174825],[8002],Massachusetts,[654],[0.08900381]
Dukes and Nantucket,[0],[-1.],[57],Massachusetts,[4],[0.0754717]
Essex,[1065],[0.10020661],[15778],Massachusetts,[1057],[0.07180219]
Franklin,[52],[0.10638298],[357],Massachusetts,[22],[0.06567164]
Hampden,[647],[0.0765391],[6556],Massachusetts,[368],[0.05946994]
Hampshire,[106],[0.19101124],[941],Massachusetts,[55],[0.06207675]
Middlesex,[1791],[0.08545455],[23464],Massachusetts,[1240],[0.05579554]
Norfolk,[907],[0.078478],[8962],Massachusetts,[376],[0.04379222]
Plymouth,[640],[0.13879004],[8566],Massachusetts,[366],[0.04463415]
Suffolk,[971],[0.08370536],[19493],Massachusetts,[912],[0.0490824]
Unassigned,[10],[-0.28571429],[296],Massachusetts,[-44],[-0.12941176]
Worcester,[893],[0.14634146],[12085],Massachusetts,[733],[0.06457012]
Alcona,[1],[0.],[21],Michigan,[4],[0.23529412]
Alger,[0],[],[2],Michigan,[],[]
Allegan,[6],[0.],[292],Michigan,[72],[0.32727273]
Alpena,[11],[0.22222222],[115],Michigan,[20],[0.21052632]
Antrim,[0],[nan],[14],Michigan,[2],[0.16666667]
Arenac,[1],[0.],[38],Michigan,[4],[0.11764706]
Baraga,[0],[nan],[1],Michigan,[0],[0.]
Barry,[2],[0.],[94],Michigan,[31],[0.49206349]
Bay,[29],[0.20833333],[379],Michigan,[67],[0.21474359]
Benzie,[0],[nan],[5],Michigan,[1],[0.25]
Berrien,[60],[0.15384615],[848],Michigan,[219],[0.3481717]
Branch,[2],[0.],[247],Michigan,[124],[1.00813008]
Calhoun,[30],[0.36363636],[503],Michigan,[131],[0.35215054]
Cass,[4],[0.33333333],[119],Michigan,[37],[0.45121951]
Charlevoix,[2],[1.],[22],Michigan,[7],[0.46666667]
Cheboygan,[2],[1.],[26],Michigan,[5],[0.23809524]
Chippewa,[0],[nan],[3],Michigan,[1],[0.5]
Clare,[2],[0.],[26],Michigan,[7],[0.36842105]
Clinton,[11],[0.],[195],Michigan,[55],[0.39285714]
Crawford,[5],[0.],[66],Michigan,[8],[0.13793103]
Delta,[2],[0.],[21],Michigan,[4],[0.23529412]
Dickinson,[2],[0.],[7],Michigan,[2],[0.4]
Eaton,[7],[0.16666667],[265],Michigan,[75],[0.39473684]
Emmet,[2],[0.],[26],Michigan,[5],[0.23809524]
Federal Correctional Institution (FCI),[5],[0.25],[168],Michigan,[22],[0.15068493]
Genesee,[283],[0.12301587],[2619],Michigan,[604],[0.29975186]
Gladwin,[1],[0.],[23],Michigan,[5],[0.27777778]
Gogebic,[1],[0.],[6],Michigan,[1],[0.2]
Grand Traverse,[5],[0.],[38],Michigan,[11],[0.40740741]
Gratiot,[13],[0.18181818],[92],Michigan,[18],[0.24324324]
Hillsdale,[25],[0.04166667],[183],Michigan,[14],[0.08284024]
Houghton,[0],[nan],[8],Michigan,[2],[0.33333333]
Huron,[1],[0.],[60],Michigan,[12],[0.25]
Ingham,[29],[0.11538462],[831],Michigan,[91],[0.12297297]
Ionia,[4],[0.],[188],Michigan,[37],[0.24503311]
Iosco,[10],[0.11111111],[111],Michigan,[16],[0.16842105]
Iron,[0],[],[4],Michigan,[],[]
Isabella,[8],[0.14285714],[106],Michigan,[29],[0.37662338]
Jackson,[30],[0.07142857],[488],Michigan,[40],[0.08928571]
Kalamazoo,[64],[0.12280702],[984],Michigan,[140],[0.16587678]
Kalkaska,[2],[0.],[30],Michigan,[11],[0.57894737]
Kent,[122],[0.37078652],[4551],Michigan,[803],[0.2142476]
Keweenaw,[0],[],[1],Michigan,[],[]
Lake,[0],[nan],[7],Michigan,[1],[0.16666667]
Lapeer,[31],[0.03333333],[243],Michigan,[53],[0.27894737]
Leelanau,[0],[nan],[12],Michigan,[1],[0.09090909]
Lenawee,[6],[0.5],[199],Michigan,[45],[0.29220779]
Livingston,[28],[0.07692308],[534],Michigan,[137],[0.34508816]
Luce,[0],[nan],[3],Michigan,[0],[0.]
Mackinac,[0],[nan],[8],Michigan,[0],[0.]
Macomb,[897],[0.1019656],[7123],Michigan,[416],[0.06202475]
Manistee,[0],[nan],[14],Michigan,[3],[0.27272727]
Marquette,[11],[-0.08333333],[61],Michigan,[5],[0.08928571]
Mason,[0],[nan],[40],Michigan,[8],[0.25]
Mecosta,[2],[0.],[27],Michigan,[6],[0.28571429]
Menominee,[0],[nan],[9],Michigan,[1],[0.125]
Michigan Department of Corrections (MDOC),[68],[-0.01449275],[4078],Michigan,[145],[0.03686753]
Midland,[9],[0.125],[156],Michigan,[74],[0.90243902]
Missaukee,[1],[0.],[24],Michigan,[8],[0.5]
Monroe,[21],[0.],[575],Michigan,[102],[0.21564482]
Montcalm,[1],[0.],[81],Michigan,[15],[0.22727273]
Montmorency,[0],[nan],[5],Michigan,[0],[0.]
Muskegon,[46],[0.27777778],[768],Michigan,[123],[0.19069767]
Newaygo,[0],[nan],[131],Michigan,[24],[0.22429907]
Oakland,[1071],[0.0796371],[11485],Michigan,[3078],[0.36612347]
Oceana,[3],[0.5],[163],Michigan,[76],[0.87356322]
Ogemaw,[2],[1.],[32],Michigan,[10],[0.45454545]
Osceola,[0],[nan],[25],Michigan,[14],[1.27272727]
Oscoda,[1],[0.],[9],Michigan,[4],[0.8]
Otsego,[10],[0.],[120],Michigan,[18],[0.17647059]
Ottawa,[51],[0.5],[951],Michigan,[170],[0.21766965]
Out of MI,[0],[nan],[41],Michigan,[-1],[-0.02380952]
Presque Isle,[0],[nan],[12],Michigan,[1],[0.09090909]
Roscommon,[0],[nan],[26],Michigan,[5],[0.23809524]
Saginaw,[120],[0.11111111],[1182],Michigan,[134],[0.1278626]
Sanilac,[6],[0.2],[43],Michigan,[2],[0.04878049]
Schoolcraft,[0],[nan],[4],Michigan,[0],[0.]
Shiawassee,[27],[0.03846154],[265],Michigan,[25],[0.10416667]
St. Clair,[48],[0.17073171],[524],Michigan,[76],[0.16964286]
St. Joseph,[3],[0.5],[210],Michigan,[91],[0.76470588]
Tuscola,[26],[0.08333333],[246],Michigan,[57],[0.3015873]
Unassigned,[0],[nan],[5],Michigan,[3],[1.5]
Van Buren,[7],[0.16666667],[213],Michigan,[69],[0.47916667]
Washtenaw,[103],[0.04040404],[1604],Michigan,[267],[0.19970082]
Wayne,[2681],[0.08850995],[21995],Michigan,[1549],[0.07576054]
Wexford,[3],[0.],[18],Michigan,[6],[0.5]
Aitkin,[0],[nan],[13],Minnesota,[5],[0.625]
Anoka,[96],[0.37142857],[1836],Minnesota,[407],[0.28481456]
Becker,[0],[nan],[48],Minnesota,[8],[0.2]
Beltrami,[0],[nan],[23],Minnesota,[8],[0.53333333]
Benton,[3],[0.],[200],Minnesota,[22],[0.12359551]
Big Stone,[0],[nan],[14],Minnesota,[8],[1.33333333]
Blue Earth,[2],[inf],[174],Minnesota,[32],[0.22535211]
Brown,[2],[0.],[21],Minnesota,[5],[0.3125]
Carlton,[0],[nan],[81],Minnesota,[6],[0.08]
Carver,[1],[-0.5],[287],Minnesota,[69],[0.31651376]
Cass,[2],[0.],[12],Minnesota,[-2],[-0.14285714]
Chippewa,[1],[0.],[64],Minnesota,[13],[0.25490196]
Chisago,[1],[0.],[82],Minnesota,[20],[0.32258065]
Clay,[37],[0.32142857],[521],Minnesota,[94],[0.22014052]
Clearwater,[0],[nan],[6],Minnesota,[3],[1.]
Cook,[0],[],[1],Minnesota,[],[]
Cottonwood,[0],[nan],[118],Minnesota,[42],[0.55263158]
Crow Wing,[11],[4.5],[92],Minnesota,[21],[0.29577465]
Dakota,[81],[0.42105263],[1847],Minnesota,[498],[0.36916234]
Dodge,[0],[nan],[62],Minnesota,[9],[0.16981132]
Douglas,[0],[nan],[53],Minnesota,[9],[0.20454545]
Faribault,[0],[nan],[30],Minnesota,[11],[0.57894737]
Fillmore,[1],[0.],[21],Minnesota,[4],[0.23529412]
Freeborn,[0],[nan],[243],Minnesota,[118],[0.944]
Goodhue,[7],[1.33333333],[101],Minnesota,[33],[0.48529412]
Grant,[0],[nan],[6],Minnesota,[2],[0.5]
Hennepin,[740],[0.2012987],[10607],Minnesota,[2093],[0.2458304]
Houston,[0],[nan],[7],Minnesota,[5],[2.5]
